"latitude","longitude","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type","source_file","source_row","data_status"
"-2.6881","110.2837","321.8","1","1","2026-01-14","0751","Aqua","MODIS","0","61.03","269","21.9","D","0","fire_archive_M-C61_803220.csv",84,"standard"
"-1.4066","110.4454","314.2","1.5","1.2","2026-01-16","0730","Aqua","MODIS","69","61.03","294.4","15.1","D","0","fire_archive_M-C61_803220.csv",142,"standard"
"-2.764","110.3849","310.9","1.6","1.2","2026-01-16","0730","Aqua","MODIS","55","61.03","292.3","9","D","0","fire_archive_M-C61_803220.csv",156,"standard"
"-2.3661","110.6639","332.7","1.5","1.2","2026-01-16","0730","Aqua","MODIS","86","61.03","294.7","50.1","D","0","fire_archive_M-C61_803220.csv",163,"standard"
"-2.368","110.6506","322","1.5","1.2","2026-01-16","0730","Aqua","MODIS","77","61.03","294.7","27","D","0","fire_archive_M-C61_803220.csv",164,"standard"
"-2.0672","110.5222","324.3","1.5","1.2","2026-01-16","0730","Aqua","MODIS","79","61.03","295.1","31.9","D","0","fire_archive_M-C61_803220.csv",167,"standard"
"-2.0691","110.5087","316.6","1.5","1.2","2026-01-16","0730","Aqua","MODIS","71","61.03","294.8","17.8","D","0","fire_archive_M-C61_803220.csv",168,"standard"
"-1.5627","110.8266","335.4","1.4","1.2","2026-01-16","0730","Aqua","MODIS","88","61.03","295.3","53.8","D","0","fire_archive_M-C61_803220.csv",192,"standard"
"-2.1992","110.7353","336.7","1","1","2026-01-19","0747","Aqua","MODIS","89","61.03","297.3","31.8","D","0","fire_archive_M-C61_803220.csv",351,"standard"
"-2.6196","110.962","329.5","1","1","2026-01-19","0747","Aqua","MODIS","83","61.03","296.6","23.3","D","0","fire_archive_M-C61_803220.csv",352,"standard"
"-2.4389","111.0569","312.1","1","1","2026-01-19","0747","Aqua","MODIS","62","61.03","295.1","5.2","D","0","fire_archive_M-C61_803220.csv",353,"standard"
"-0.8866","110.2371","336","1","1","2026-01-19","0747","Aqua","MODIS","89","61.03","293.5","32.9","D","0","fire_archive_M-C61_803220.csv",368,"standard"
"-0.7763","110.2943","310.1","1","1","2026-01-19","0747","Aqua","MODIS","63","61.03","290.8","5.5","D","0","fire_archive_M-C61_803220.csv",369,"standard"
"-0.5126","109.9618","326.4","1","1","2026-01-19","0747","Aqua","MODIS","84","61.03","279.7","23.8","D","0","fire_archive_M-C61_803220.csv",370,"standard"
"-0.5139","109.9531","302.9","1","1","2026-01-19","0747","Aqua","MODIS","53","61.03","279.9","4.1","D","0","fire_archive_M-C61_803220.csv",371,"standard"
"-0.5358","110.1095","305.7","2","1.4","2026-01-21","0726","Aqua","MODIS","0","61.03","268.9","18.5","D","0","fire_archive_M-C61_803220.csv",432,"standard"
"-1.9959","110.4637","324.1","1.5","1.2","2026-01-22","0803","Aqua","MODIS","80","61.03","291.8","26.4","D","0","fire_archive_M-C61_803220.csv",468,"standard"
"-2.1579","110.1197","304.1","1.4","1.2","2026-01-22","0803","Aqua","MODIS","17","61.03","273.2","6.7","D","0","fire_archive_M-C61_803220.csv",469,"standard"
"-0.7465","110.397","305.7","1","1","2026-01-24","0742","Aqua","MODIS","62","61.03","282.5","5.6","D","0","fire_archive_M-C61_803220.csv",580,"standard"
"-1.4166","110.1116","311","1.1","1","2026-01-24","0742","Aqua","MODIS","70","61.03","290.1","6.9","D","0","fire_archive_M-C61_803220.csv",581,"standard"
"-1.4153","110.1211","319.9","1.1","1","2026-01-24","0742","Aqua","MODIS","80","61.03","290.3","15.6","D","0","fire_archive_M-C61_803220.csv",582,"standard"
"-2.4159","110.9898","316.7","1","1","2026-01-24","0742","Aqua","MODIS","66","61.03","300.3","7.9","D","0","fire_archive_M-C61_803220.csv",585,"standard"
"-1.4525","110.5645","304.1","2.4","1.5","2026-01-26","0721","Aqua","MODIS","58","61.03","281.9","14.3","D","0","fire_archive_M-C61_803220.csv",743,"standard"
"-1.5778","110.7401","322.9","1.2","1.1","2026-01-29","0737","Aqua","MODIS","78","61.03","295.7","20.2","D","0","fire_archive_M-C61_803220.csv",849,"standard"
"-2.3151","111.0479","309.5","1.2","1.1","2026-01-29","0737","Aqua","MODIS","55","61.03","276.4","9.8","D","0","fire_archive_M-C61_803220.csv",855,"standard"
"-1.6001","110.7855","314","1.2","1.1","2026-01-29","0737","Aqua","MODIS","66","61.03","296.3","8.2","D","0","fire_archive_M-C61_803220.csv",859,"standard"
"-2.2352","110.1155","310.2","1","1","2026-02-01","0754","Aqua","MODIS","30","61.03","279.2","7","D","0","fire_archive_M-C61_803220.csv",957,"standard"
"-1.2936","110.5412","309.3","1.1","1","2026-02-01","0754","Aqua","MODIS","63","61.03","289.9","4.2","D","0","fire_archive_M-C61_803220.csv",959,"standard"
"-2.5013","110.2372","316.2","1.4","1.2","2026-02-09","0805","Aqua","MODIS","52","61.03","294.1","11.9","D","0","fire_archive_M-C61_803220.csv",1178,"standard"
"-2.4995","110.249","328.2","1.4","1.2","2026-02-09","0805","Aqua","MODIS","82","61.03","294.3","31.6","D","0","fire_archive_M-C61_803220.csv",1179,"standard"
"-2.7049","110.5273","320.5","1.4","1.2","2026-02-09","0805","Aqua","MODIS","72","61.03","298.2","16.6","D","0","fire_archive_M-C61_803220.csv",1180,"standard"
"-2.5834","111.0495","322.3","1.6","1.2","2026-02-09","0805","Aqua","MODIS","75","61.03","294.2","25","D","0","fire_archive_M-C61_803220.csv",1181,"standard"
"-2.5765","110.5519","318","1.4","1.2","2026-02-09","0805","Aqua","MODIS","69","61.03","298.2","12.1","D","0","fire_archive_M-C61_803220.csv",1182,"standard"
"-2.0404","110.1768","315.3","1.1","1.1","2026-02-11","0743","Aqua","MODIS","69","61.03","297.5","8.4","D","0","fire_archive_M-C61_803220.csv",1275,"standard"
"-2.6867","110.3736","314.5","1.1","1","2026-02-11","0743","Aqua","MODIS","62","61.03","298.6","5.3","D","0","fire_archive_M-C61_803220.csv",1276,"standard"
"-2.4359","110.4421","316.9","1.1","1","2026-02-11","0743","Aqua","MODIS","37","61.03","298","8.3","D","0","fire_archive_M-C61_803220.csv",1277,"standard"
"-2.4373","110.4326","354.2","1.1","1","2026-02-11","0743","Aqua","MODIS","97","61.03","301.1","74.1","D","0","fire_archive_M-C61_803220.csv",1278,"standard"
"-2.4387","110.423","323.8","1.1","1","2026-02-11","0743","Aqua","MODIS","77","61.03","297.5","16.5","D","0","fire_archive_M-C61_803220.csv",1279,"standard"
"-2.4268","110.4408","361.6","1.1","1","2026-02-11","0743","Aqua","MODIS","100","61.03","299","94.3","D","0","fire_archive_M-C61_803220.csv",1280,"standard"
"-2.4281","110.4313","351.9","1.1","1","2026-02-11","0743","Aqua","MODIS","96","61.03","300.2","66.8","D","0","fire_archive_M-C61_803220.csv",1281,"standard"
"-2.6927","110.4487","314.4","1.1","1","2026-02-11","0743","Aqua","MODIS","62","61.03","298.2","5.7","D","0","fire_archive_M-C61_803220.csv",1290,"standard"
"-1.8806","110.0717","316.6","1.1","1.1","2026-02-11","0744","Aqua","MODIS","73","61.03","295.1","10","D","0","fire_archive_M-C61_803220.csv",1291,"standard"
"-1.9117","110.6168","313.5","1.1","1","2026-02-11","0744","Aqua","MODIS","48","61.03","295.9","6.6","D","0","fire_archive_M-C61_803220.csv",1292,"standard"
"-0.8543","110.3276","308.9","1.1","1","2026-02-11","0744","Aqua","MODIS","58","61.03","290","5.7","D","0","fire_archive_M-C61_803220.csv",1294,"standard"
"-0.7075","109.9497","313.1","1.1","1","2026-02-11","0744","Aqua","MODIS","66","61.03","295.3","8","D","0","fire_archive_M-C61_803220.csv",1295,"standard"
"-1.5742","110.7738","312.5","1","1","2026-02-11","0744","Aqua","MODIS","71","61.03","284","9.7","D","0","fire_archive_M-C61_803220.csv",1297,"standard"
"-2.7529","110.8109","310.4","2.1","1.4","2026-02-26","0728","Aqua","MODIS","63","61.03","288.1","14.1","D","0","fire_archive_M-C61_803220.csv",1553,"standard"
"-0.5865","110.0685","306.9","1.6","1.2","2026-02-28","0156","Terra","MODIS","56","61.03","291.3","7.9","D","0","fire_archive_M-C61_803220.csv",1585,"standard"
"-2.2348","110.8802","311.7","1.1","1","2026-03-01","0744","Aqua","MODIS","65","61.03","289.9","8.1","D","0","fire_archive_M-C61_803220.csv",1623,"standard"
"-2.1363","110.2885","304.3","1.2","1.1","2026-03-01","0744","Aqua","MODIS","35","61.03","280.4","4.5","D","0","fire_archive_M-C61_803220.csv",1624,"standard"
"-2.1378","110.2785","307.3","1.2","1.1","2026-03-01","0744","Aqua","MODIS","57","61.03","281","6.9","D","0","fire_archive_M-C61_803220.csv",1625,"standard"
"-2.0706","110.1895","326","1.1","1","2026-03-04","0801","Aqua","MODIS","82","61.03","291.8","21.3","D","0","fire_archive_M-C61_803220.csv",1756,"standard"
"-2.072","110.1801","317.1","1.1","1","2026-03-04","0801","Aqua","MODIS","45","61.03","291.9","11.3","D","0","fire_archive_M-C61_803220.csv",1757,"standard"
"-1.9419","110.187","327.7","1.1","1","2026-03-04","0801","Aqua","MODIS","79","61.03","286.6","23.6","D","0","fire_archive_M-C61_803220.csv",1758,"standard"
"-1.9433","110.1776","316.5","1.1","1","2026-03-04","0801","Aqua","MODIS","73","61.03","285.1","10.2","D","0","fire_archive_M-C61_803220.csv",1759,"standard"
"-1.8215","110.1924","317.5","1.1","1","2026-03-04","0801","Aqua","MODIS","75","61.03","289.3","10.7","D","0","fire_archive_M-C61_803220.csv",1760,"standard"
"-1.8229","110.1829","315.2","1.1","1","2026-03-04","0801","Aqua","MODIS","61","61.03","289.8","8.5","D","0","fire_archive_M-C61_803220.csv",1761,"standard"
"-1.7322","110.2306","333.1","1.1","1","2026-03-04","0801","Aqua","MODIS","88","61.03","291.3","30","D","0","fire_archive_M-C61_803220.csv",1762,"standard"
"-1.723","110.2292","343.5","1.1","1","2026-03-04","0801","Aqua","MODIS","88","61.03","291.2","48.9","D","0","fire_archive_M-C61_803220.csv",1763,"standard"
"-1.4831","110.1078","333","1.1","1","2026-03-04","0801","Aqua","MODIS","88","61.03","285.3","32.5","D","0","fire_archive_M-C61_803220.csv",1764,"standard"
"-0.5966","110.0959","341.4","1.1","1","2026-03-04","0801","Aqua","MODIS","91","61.03","276.8","49.6","D","0","fire_archive_M-C61_803220.csv",1765,"standard"
"-0.598","110.0863","362.6","1.1","1","2026-03-04","0801","Aqua","MODIS","100","61.03","280.8","104.9","D","0","fire_archive_M-C61_803220.csv",1766,"standard"
"-0.5902","110.0892","315.9","1.1","1","2026-03-04","0801","Aqua","MODIS","65","61.03","276.6","15.1","D","0","fire_archive_M-C61_803220.csv",1767,"standard"
"-2.3665","110.7445","307.9","1","1","2026-03-07","0136","Terra","MODIS","66","61.03","276.4","7.1","D","0","fire_archive_M-C61_803220.csv",1821,"standard"
"-2.3652","110.7357","301.5","1","1","2026-03-07","0136","Terra","MODIS","47","61.03","276.1","3.2","D","0","fire_archive_M-C61_803220.csv",1822,"standard"
"-2.7189","110.3188","314.9","1.5","1.2","2026-03-12","0811","Aqua","MODIS","64","61.03","292.5","12.2","D","0","fire_archive_M-C61_803220.csv",1941,"standard"
"-2.7169","110.3319","313.5","1.5","1.2","2026-03-12","0811","Aqua","MODIS","62","61.03","292.2","10.1","D","0","fire_archive_M-C61_803220.csv",1942,"standard"
"-2.796","110.4944","330.8","1","1","2026-03-14","0750","Aqua","MODIS","46","61.03","301.8","19.3","D","0","fire_archive_M-C61_803220.csv",2139,"standard"
"-2.7797","110.4769","318.6","1","1","2026-03-14","0750","Aqua","MODIS","33","61.03","301.5","8.1","D","0","fire_archive_M-C61_803220.csv",2140,"standard"
"-2.699","110.5301","319.6","1","1","2026-03-14","0750","Aqua","MODIS","72","61.03","301.4","8.7","D","0","fire_archive_M-C61_803220.csv",2141,"standard"
"-2.6861","110.556","320","1","1","2026-03-14","0750","Aqua","MODIS","60","61.03","305.2","9.7","D","0","fire_archive_M-C61_803220.csv",2142,"standard"
"-2.5013","110.9909","320.4","1","1","2026-03-14","0750","Aqua","MODIS","71","61.03","299.2","11.7","D","0","fire_archive_M-C61_803220.csv",2143,"standard"
"-2.5608","110.4605","316.3","1","1","2026-03-14","0750","Aqua","MODIS","57","61.03","302.3","6.6","D","0","fire_archive_M-C61_803220.csv",2144,"standard"
"-2.4351","110.4355","320.5","1","1","2026-03-14","0750","Aqua","MODIS","71","61.03","306.2","11.4","D","0","fire_archive_M-C61_803220.csv",2145,"standard"
"-2.4261","110.4342","325.3","1","1","2026-03-14","0750","Aqua","MODIS","78","61.03","304.2","16","D","0","fire_archive_M-C61_803220.csv",2146,"standard"
"-2.3569","110.2785","331.4","1.1","1","2026-03-14","0750","Aqua","MODIS","83","61.03","298.3","26.3","D","0","fire_archive_M-C61_803220.csv",2148,"standard"
"-2.3582","110.2692","331.4","1.1","1","2026-03-14","0750","Aqua","MODIS","83","61.03","298.7","26.2","D","0","fire_archive_M-C61_803220.csv",2149,"standard"
"-1.8535","110.0549","335.7","1.1","1","2026-03-14","0750","Aqua","MODIS","0","61.03","295","33.2","D","0","fire_archive_M-C61_803220.csv",2158,"standard"
"-1.8155","110.1905","347","1.1","1","2026-03-14","0750","Aqua","MODIS","94","61.03","302.1","49.8","D","0","fire_archive_M-C61_803220.csv",2159,"standard"
"-1.8169","110.1813","375.2","1.1","1","2026-03-14","0750","Aqua","MODIS","94","61.03","305.9","134.7","D","0","fire_archive_M-C61_803220.csv",2160,"standard"
"-1.8063","110.1825","322.9","1.1","1","2026-03-14","0750","Aqua","MODIS","77","61.03","300.7","14.9","D","0","fire_archive_M-C61_803220.csv",2161,"standard"
"-1.7879","110.2452","315.7","1","1","2026-03-14","0750","Aqua","MODIS","56","61.03","300.6","7","D","0","fire_archive_M-C61_803220.csv",2162,"standard"
"-1.7893","110.2361","322.1","1","1","2026-03-14","0750","Aqua","MODIS","76","61.03","302.2","13.2","D","0","fire_archive_M-C61_803220.csv",2163,"standard"
"-1.7906","110.2269","335.6","1","1","2026-03-14","0750","Aqua","MODIS","87","61.03","302.2","29.6","D","0","fire_archive_M-C61_803220.csv",2164,"standard"
"-1.7919","110.2178","348.5","1","1","2026-03-14","0750","Aqua","MODIS","95","61.03","302.3","53.4","D","0","fire_archive_M-C61_803220.csv",2165,"standard"
"-1.7803","110.2347","328.8","1","1","2026-03-14","0750","Aqua","MODIS","58","61.03","301","19.1","D","0","fire_archive_M-C61_803220.csv",2166,"standard"
"-1.7817","110.2256","331","1","1","2026-03-14","0750","Aqua","MODIS","49","61.03","302.9","20.7","D","0","fire_archive_M-C61_803220.csv",2167,"standard"
"-1.783","110.2165","344.5","1","1","2026-03-14","0750","Aqua","MODIS","80","61.03","305.2","44","D","0","fire_archive_M-C61_803220.csv",2168,"standard"
"-1.7843","110.2073","320.3","1.1","1","2026-03-14","0750","Aqua","MODIS","43","61.03","302.6","9.4","D","0","fire_archive_M-C61_803220.csv",2169,"standard"
"-1.7624","110.2321","330.9","1","1","2026-03-14","0750","Aqua","MODIS","79","61.03","302.4","23","D","0","fire_archive_M-C61_803220.csv",2170,"standard"
"-1.7637","110.223","346","1","1","2026-03-14","0750","Aqua","MODIS","71","61.03","303.5","48.3","D","0","fire_archive_M-C61_803220.csv",2171,"standard"
"-1.7483","110.0139","312.7","1.1","1","2026-03-14","0750","Aqua","MODIS","58","61.03","298.3","5.3","D","0","fire_archive_M-C61_803220.csv",2172,"standard"
"-2.0552","110.4442","302","1","1","2026-03-14","1334","Terra","MODIS","46","61.03","291.5","3.5","N","0","fire_archive_M-C61_803220.csv",2196,"standard"
"-1.7832","110.2142","306.9","1","1","2026-03-14","1334","Terra","MODIS","64","61.03","292.4","5.7","N","0","fire_archive_M-C61_803220.csv",2203,"standard"
"-1.7616","110.2387","307.1","1","1","2026-03-14","1334","Terra","MODIS","65","61.03","294.5","5.7","N","0","fire_archive_M-C61_803220.csv",2204,"standard"
"-1.7628","110.2297","335.9","1","1","2026-03-14","1334","Terra","MODIS","100","61.03","296.9","35.9","N","0","fire_archive_M-C61_803220.csv",2205,"standard"
"-1.7641","110.2207","329.8","1","1","2026-03-14","1334","Terra","MODIS","100","61.03","295.7","26.8","N","0","fire_archive_M-C61_803220.csv",2206,"standard"
"-1.7567","110.2256","304.5","1.1","1","2026-03-16","1948","Aqua","MODIS","60","61.03","291.3","5.3","N","0","fire_archive_M-C61_803220.csv",2265,"standard"
"-1.7581","110.2347","304.3","1.1","1","2026-03-16","1948","Aqua","MODIS","59","61.03","291.3","5.2","N","0","fire_archive_M-C61_803220.csv",2266,"standard"
"-1.7656","110.2242","316.5","1.1","1","2026-03-16","1948","Aqua","MODIS","93","61.03","291.8","13.2","N","0","fire_archive_M-C61_803220.csv",2267,"standard"
"-1.767","110.2334","311.5","1.1","1","2026-03-16","1948","Aqua","MODIS","70","61.03","291.9","9.3","N","0","fire_archive_M-C61_803220.csv",2268,"standard"
"-1.7849","110.2307","301.9","1.1","1","2026-03-16","1948","Aqua","MODIS","45","61.03","291","3.6","N","0","fire_archive_M-C61_803220.csv",2269,"standard"
"-2.1836","110.7816","317.6","1.1","1","2026-03-22","0800","Aqua","MODIS","65","61.03","290.2","12.8","D","0","fire_archive_M-C61_803220.csv",2514,"standard"
"-0.6065","110.3891","326.2","1.1","1","2026-03-22","0801","Aqua","MODIS","82","61.03","297.5","18.5","D","0","fire_archive_M-C61_803220.csv",2516,"standard"
"-1.7869","110.2229","356.6","1","1","2026-03-22","0801","Aqua","MODIS","74","61.03","292.8","75.8","D","0","fire_archive_M-C61_803220.csv",2522,"standard"
"-2.7773","110.4122","315.5","1.6","1.2","2026-03-24","0738","Aqua","MODIS","67","61.03","294.8","12.6","D","0","fire_archive_M-C61_803220.csv",2718,"standard"
"-2.7793","110.3983","315.2","1.6","1.2","2026-03-24","0738","Aqua","MODIS","61","61.03","295.6","11.2","D","0","fire_archive_M-C61_803220.csv",2719,"standard"
"-1.1812","110.3952","307.1","1.5","1.2","2026-03-24","0739","Aqua","MODIS","22","61.03","289.3","7.7","D","0","fire_archive_M-C61_803220.csv",2725,"standard"
"-1.2667","110.5847","310.5","1.5","1.2","2026-03-24","0739","Aqua","MODIS","61","61.03","294","9","D","0","fire_archive_M-C61_803220.csv",2726,"standard"
"-1.2648","110.5975","312.9","1.5","1.2","2026-03-24","0739","Aqua","MODIS","66","61.03","296.1","11.6","D","0","fire_archive_M-C61_803220.csv",2727,"standard"
"-1.6286","110.0824","312","1.6","1.3","2026-03-24","0739","Aqua","MODIS","55","61.03","293.8","11.3","D","0","fire_archive_M-C61_803220.csv",2728,"standard"
"-2.3204","110.539","314.8","1.5","1.2","2026-03-24","0739","Aqua","MODIS","48","61.03","295","13.7","D","0","fire_archive_M-C61_803220.csv",2730,"standard"
"-1.938","110.1801","340.5","1.6","1.2","2026-03-24","0739","Aqua","MODIS","91","61.03","299.7","76.4","D","0","fire_archive_M-C61_803220.csv",2732,"standard"
"-1.94","110.1662","314.4","1.6","1.3","2026-03-24","0739","Aqua","MODIS","68","61.03","298.6","11.7","D","0","fire_archive_M-C61_803220.csv",2733,"standard"
"-0.8266","110.2243","326.9","1.5","1.2","2026-03-24","0739","Aqua","MODIS","82","61.03","299.2","35.8","D","0","fire_archive_M-C61_803220.csv",2735,"standard"
"-2.0865","110.4851","305.3","1","1","2026-03-24","1333","Terra","MODIS","62","61.03","287.8","6.9","N","0","fire_archive_M-C61_803220.csv",2750,"standard"
"-1.7937","110.1995","317.1","1","1","2026-03-24","1333","Terra","MODIS","94","61.03","289.5","16.3","N","0","fire_archive_M-C61_803220.csv",2751,"standard"
"-1.7242","110.1551","331.7","1","1","2026-03-24","1959","Aqua","MODIS","100","61.03","284.7","33.4","N","0","fire_archive_M-C61_803220.csv",2803,"standard"
"-1.7557","110.2357","303.8","1","1","2026-03-24","1959","Aqua","MODIS","57","61.03","283.1","6.2","N","0","fire_archive_M-C61_803220.csv",2804,"standard"
"-1.7872","110.2035","309.6","1","1","2026-03-24","1959","Aqua","MODIS","78","61.03","283","10.6","N","0","fire_archive_M-C61_803220.csv",2805,"standard"
"-1.7248","110.1445","302.3","1.6","1.2","2026-03-25","0153","Terra","MODIS","25","61.03","277.8","7","D","0","fire_archive_M-C61_803220.csv",2834,"standard"
"-1.7924","110.1938","317.6","1.8","1.3","2026-03-25","0817","Aqua","MODIS","60","61.03","289.1","21.4","D","0","fire_archive_M-C61_803220.csv",2868,"standard"
"-1.7553","110.241","324.9","1","1","2026-03-27","0755","Aqua","MODIS","82","61.03","295.1","16.6","D","0","fire_archive_M-C61_803220.csv",3094,"standard"
"-1.7793","110.1999","320","1","1","2026-03-27","0755","Aqua","MODIS","42","61.03","292.2","11","D","0","fire_archive_M-C61_803220.csv",3095,"standard"
"-1.7566","110.2323","339.1","1","1","2026-03-27","0755","Aqua","MODIS","91","61.03","298.6","35.5","D","0","fire_archive_M-C61_803220.csv",3097,"standard"
"-1.7367","110.1846","317.9","1","1","2026-03-27","0755","Aqua","MODIS","73","61.03","290.7","10.5","D","0","fire_archive_M-C61_803220.csv",3098,"standard"
"-1.733","110.1483","322.6","1","1","2026-03-27","0755","Aqua","MODIS","56","61.03","286.7","14.6","D","0","fire_archive_M-C61_803220.csv",3099,"standard"
"-1.723","110.1558","324.9","1","1","2026-03-27","0755","Aqua","MODIS","53","61.03","285.7","17.2","D","0","fire_archive_M-C61_803220.csv",3100,"standard"
"-1.7242","110.147","322.8","1","1","2026-03-27","0755","Aqua","MODIS","61","61.03","286.2","15.6","D","0","fire_archive_M-C61_803220.csv",3101,"standard"
"-1.2572","110.4841","312.4","1","1","2026-03-27","0755","Aqua","MODIS","56","61.03","295.9","5.5","D","0","fire_archive_M-C61_803220.csv",3102,"standard"
"-1.2638","110.5205","317.1","1.1","1","2026-04-01","0749","Aqua","MODIS","72","61.03","298.1","9.1","D","0","fire_archive_M-C61_803220.csv",3251,"standard"
"-1.2624","110.5299","323.1","1.1","1","2026-04-01","0749","Aqua","MODIS","79","61.03","298.3","15.6","D","0","fire_archive_M-C61_803220.csv",3252,"standard"
"-0.7111","109.9459","315.2","1.1","1.1","2026-04-01","0750","Aqua","MODIS","72","61.03","300.7","9.2","D","0","fire_archive_M-C61_803220.csv",3263,"standard"
"-2.1985","110.1707","313.3","1","1","2026-04-09","0759","Aqua","MODIS","52","61.03","296.7","5.3","D","0","fire_archive_M-C61_803220.csv",3521,"standard"
"-1.6409","110.3147","314.7","1.8","1.3","2026-04-11","0738","Aqua","MODIS","0","61.03","293.1","19.2","D","0","fire_archive_M-C61_803220.csv",3543,"standard"
"-2.8947","110.3808","316.8","1.1","1","2026-04-14","0753","Aqua","MODIS","67","61.03","297.5","8.3","D","0","fire_archive_M-C61_803220.csv",3596,"standard"
"-2.2402","110.7413","316.2","1","1","2026-04-14","0754","Aqua","MODIS","67","61.03","297.6","7.8","D","0","fire_archive_M-C61_803220.csv",3598,"standard"
"-2.2416","110.7324","316.9","1","1","2026-04-14","0754","Aqua","MODIS","69","61.03","298.4","8.5","D","0","fire_archive_M-C61_803220.csv",3599,"standard"
"-2.2089","110.7194","312.3","1.5","1.2","2026-04-24","0742","Aqua","MODIS","60","61.03","295.2","9.5","D","0","fire_archive_M-C61_803220.csv",3874,"standard"
"-1.9053","110.534","312.6","1.6","1.2","2026-04-24","0742","Aqua","MODIS","64","61.03","295.2","11.6","D","0","fire_archive_M-C61_803220.csv",3875,"standard"
"-1.6115","110.6507","311.7","1.5","1.2","2026-04-24","0742","Aqua","MODIS","32","61.03","292.5","13.4","D","0","fire_archive_M-C61_803220.csv",3882,"standard"
"-1.27278","110.41304","313.7","1.31","1.14","2026-05-20","0750","Aqua","MODIS","68","6.1NRT","295.34","10.2","D",,"fire_nrt_M-C61_803220.csv",360,"NRT"
"-0.93151","110.57265","313.52","1.27","1.12","2026-05-20","0750","Aqua","MODIS","69","6.1NRT","296.06","9.04","D",,"fire_nrt_M-C61_803220.csv",361,"NRT"
"-0.93312","110.56165","314.83","1.27","1.12","2026-05-20","0750","Aqua","MODIS","71","6.1NRT","295.5","10.49","D",,"fire_nrt_M-C61_803220.csv",362,"NRT"
"-0.97434","110.34274","341.11","1.24","1.11","2026-05-31","0818","Aqua","MODIS","86","6.1NRT","288.68","57.17","D",,"fire_nrt_M-C61_803220.csv",735,"NRT"
"-0.97598","110.3317","350.96","1.24","1.11","2026-05-31","0818","Aqua","MODIS","73","6.1NRT","288.98","83.39","D",,"fire_nrt_M-C61_803220.csv",736,"NRT"
"-2.18782","110.94933","309.72","3.13","1.68","2026-06-04","0731","Aqua","MODIS","60","6.1NRT","290.84","27.28","D",,"fire_nrt_M-C61_803220.csv",939,"NRT"
"-2.18629","110.94225","309.23","3.13","1.68","2026-06-04","0731","Aqua","MODIS","58","6.1NRT","290.83","24.32","D",,"fire_nrt_M-C61_803220.csv",940,"NRT"
"-2.07696","110.87157","311.8","3.16","1.68","2026-06-04","0731","Aqua","MODIS","59","6.1NRT","290.03","38.16","D",,"fire_nrt_M-C61_803220.csv",941,"NRT"
"-2.07666","110.86642","310.36","3.16","1.68","2026-06-04","0731","Aqua","MODIS","51","6.1NRT","290.05","33.86","D",,"fire_nrt_M-C61_803220.csv",942,"NRT"
"-1.95627","110.64673","312.61","3.28","1.71","2026-06-04","0731","Aqua","MODIS","66","6.1NRT","291.72","41.17","D",,"fire_nrt_M-C61_803220.csv",943,"NRT"
"-1.95736","110.64198","314.51","3.28","1.71","2026-06-04","0731","Aqua","MODIS","69","6.1NRT","291.7","46.11","D",,"fire_nrt_M-C61_803220.csv",944,"NRT"
"-1.55939","110.8155","314.07","1.06","1.03","2026-06-05","0809","Aqua","MODIS","67","6.1NRT","296.45","8.07","D",,"fire_nrt_M-C61_803220.csv",980,"NRT"
"-1.60257","110.45934","310.12","1.04","1.02","2026-06-05","0809","Aqua","MODIS","56","6.1NRT","294.41","5.02","D",,"fire_nrt_M-C61_803220.csv",981,"NRT"
"-1.34194","110.41177","324.97","1.04","1.02","2026-06-05","0809","Aqua","MODIS","80","6.1NRT","296.68","18.1","D",,"fire_nrt_M-C61_803220.csv",982,"NRT"
"-1.34327","110.40267","310.96","1.04","1.02","2026-06-05","0809","Aqua","MODIS","53","6.1NRT","296.09","4.8","D",,"fire_nrt_M-C61_803220.csv",983,"NRT"
"-1.13271","110.51623","310.98","1.05","1.02","2026-06-05","0809","Aqua","MODIS","60","6.1NRT","295.53","5.57","D",,"fire_nrt_M-C61_803220.csv",991,"NRT"
"-2.28161","111.05762","317.34","1.07","1.03","2026-06-05","0809","Aqua","MODIS","71","6.1NRT","296.19","10.68","D",,"fire_nrt_M-C61_803220.csv",1011,"NRT"
"-2.28297","111.04832","318.07","1.07","1.03","2026-06-05","0809","Aqua","MODIS","72","6.1NRT","296.66","11.39","D",,"fire_nrt_M-C61_803220.csv",1012,"NRT"
"-2.16077","110.49657","323.68","1.03","1.01","2026-06-05","0809","Aqua","MODIS","78","6.1NRT","296.99","16.11","D",,"fire_nrt_M-C61_803220.csv",1013,"NRT"
"-2.16208","110.48762","311.26","1.03","1.01","2026-06-05","0809","Aqua","MODIS","58","6.1NRT","296.56","4.28","D",,"fire_nrt_M-C61_803220.csv",1014,"NRT"
"-1.87077","110.07552","311.77","1.01","1.01","2026-06-05","0809","Aqua","MODIS","49","6.1NRT","297.07","4.49","D",,"fire_nrt_M-C61_803220.csv",1021,"NRT"
"-1.75156","110.02113","310.19","1.77","1.3","2026-06-07","0746","Aqua","MODIS","65","6.1NRT","290.85","11.76","D",,"fire_nrt_M-C61_803220.csv",1119,"NRT"
"-2.1714","110.47428","311.88","1.02","1.01","2026-06-10","0805","Aqua","MODIS","60","6.1NRT","297.5","5.44","D",,"fire_nrt_M-C61_803220.csv",1231,"NRT"
